"","provider_id","hospital_name","city","state","zip_code","hospital_type","hospital_ownership","hospital_overall_rating","patient_experience_national_comparison","address","Latitudes","Longitudes","region"
"3438","521344","GUNDERSEN BOSCOBEL AREA HOSPITAL AND CLINICS","BOSCOBEL","WI","53805","Critical Access Hospitals","Voluntary non-profit - Private",3,"Not Available","205 PARKER ST
BOSCOBEL, WI
",43.132926,-90.707744,"East North Central"
"3439","510071","BLUEFIELD REGIONAL MEDICAL CENTER","BLUEFIELD","WV","24701","Acute Care Hospitals","Proprietary",3,"Below the national average","500 CHERRY ST
BLUEFIELD, WV
",37.257517,-81.234129,"South Atlantic"
"3440","521309","MOUNDVIEW MEMORIAL HOSPITAL AND CLINICS","FRIENDSHIP","WI","53934","Critical Access Hospitals","Voluntary non-profit - Private",4,"Not Available","402 W LAKE ST
FRIENDSHIP, WI
",43.973995,-89.821026,"East North Central"
"3441","521343","STOUGHTON HOSPITAL","STOUGHTON","WI","53589","Critical Access Hospitals","Voluntary non-profit - Private",4,"Above the national average","900 RIDGE ST
STOUGHTON, WI
",42.920278,-89.211257,"East North Central"
"3442","510006","UNITED HOSPITAL CENTER","BRIDGEPORT","WV","26330","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","327 MEDICAL PARK DRIVE
BRIDGEPORT, WV
",39.330578,-80.240796,"South Atlantic"
"3443","521341","RICHLAND HOSPITAL","RICHLAND CENTER","WI","53581","Critical Access Hospitals","Voluntary non-profit - Private",4,"Above the national average","333 E SECOND ST
RICHLAND CENTER, WI
",43.339118,-90.383236,"East North Central"
"3444","501323","JEFFERSON HEALTHCARE","PORT TOWNSEND","WA","98368","Critical Access Hospitals","Government - Hospital District or Authority",3,"Above the national average","834 SHERIDAN STREET
PORT TOWNSEND, WA
",48.105539,-122.790285,"Pacific"
"3445","520070","MAYO CLINIC HEALTH SYSTEM IN EAU CLAIRE","EAU CLAIRE","WI","54703","Acute Care Hospitals","Voluntary non-profit - Private",5,"Above the national average","1221 WHIPPLE ST
EAU CLAIRE, WI
",44.812085,-91.513556,"East North Central"
"3446","520189","AURORA MEDICAL CTR KENOSHA","KENOSHA","WI","53142","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","10400 75TH ST
KENOSHA, WI
",42.567355,-87.933877,"East North Central"
"3447","501316","KLICKITAT VALLEY HOSPITAL","GOLDENDALE","WA","98620","Critical Access Hospitals","Government - Hospital District or Authority",3,"Not Available","310 SOUTH ROOSEVELT
GOLDENDALE, WA
",45.820239,-120.812299,"Pacific"
"3448","521340","MAYO CLINIC HEALTH SYSTEM  RED CEDAR","MENOMONIE","WI","54751","Critical Access Hospitals","Voluntary non-profit - Private",4,"Above the national average","2321 STOUT RD
MENOMONIE, WI
",44.882566,-91.900468,"East North Central"
"3449","501329","PEACEHEALTH UNITED GENERAL MEDICAL CENTER","SEDRO WOOLLEY","WA","98284","Critical Access Hospitals","Government - Hospital District or Authority",3,"Same as the national average","2000 HOSPITAL DRIVE
SEDRO WOOLLEY, WA
",48.495516,-122.275287,"Pacific"
"3450","501332","TRI-STATE MEMORIAL HOSPITAL","CLARKSTON","WA","99403","Critical Access Hospitals","Voluntary non-profit - Private",3,"Above the national average","1221 HIGHLAND AVENUE
CLARKSTON, WA
",46.403638,-117.054507,"Pacific"
"3451","520049","BELLIN MEMORIAL HOSPITAL","GREEN BAY","WI","54305","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","744 S WEBSTER AVE
GREEN BAY, WI
",44.502001,-88.010631,"East North Central"
"3452","511312","PRESTON MEMORIAL HOSPITAL","KINGWOOD","WV","26537","Critical Access Hospitals","Voluntary non-profit - Private",3,"Same as the national average","150 MEMORIAL DRIVE
KINGWOOD, WV
",39.465596,-79.676318,"South Atlantic"
"3453","520030","ASPIRUS WAUSAU HOSPITAL","WAUSAU","WI","54401","Acute Care Hospitals","Proprietary",3,"Same as the national average","333 PINE RIDGE BLVD
WAUSAU, WI
",44.964503,-89.666372,"East North Central"
"3454","510007","ST MARY'S MEDICAL CENTER","HUNTINGTON","WV","25702","Acute Care Hospitals","Voluntary non-profit - Church",3,"Above the national average","2900 1ST AVENUE
HUNTINGTON, WV
",38.431833,-82.401335,"South Atlantic"
"3455","521311","OUR LADY OF VICTORY HOSPITAL","STANLEY","WI","54768","Critical Access Hospitals","Voluntary non-profit - Other",4,"Not Available","1120 PINE ST
STANLEY, WI
",44.955311,-90.920564,"East North Central"
"3456","510047","FAIRMONT REGIONAL MEDICAL CENTER","FAIRMONT","WV","26554","Acute Care Hospitals","Voluntary non-profit - Private",2,"Below the national average","1325 LOCUST AVENUE
FAIRMONT, WV
",39.480876,-80.164069,"South Atlantic"
"3457","520008","WAUKESHA MEMORIAL HOSPITAL","WAUKESHA","WI","53188","Acute Care Hospitals","Voluntary non-profit - Private",4,"Same as the national average","725 AMERICAN AVE
WAUKESHA, WI
",43.011279,-88.245522,"East North Central"
"3458","521328","RUSK COUNTY MEMORIAL HOSPITAL","LADYSMITH","WI","54848","Critical Access Hospitals","Voluntary non-profit - Other",3,"Not Available","900 COLLEGE AVE WEST
LADYSMITH, WI
",45.455515,-91.109747,"East North Central"
"3459","670031","ST LUKE'S PATIENTS MEDICAL CENTER","PASADENA","TX","77505","Acute Care Hospitals","Physician",4,"Below the national average","4600 EAST SAM HOUSTON PARKWAY SOUTH
PASADENA, TX
",29.641164,-95.159911,"West South Central"
"3460","520017","ST JOSEPHS HOSPITAL","CHIPPEWA FALLS","WI","54729","Acute Care Hospitals","Voluntary non-profit - Church",4,"Above the national average","2661 COUNTY HWY I
CHIPPEWA FALLS, WI
",44.951661,-91.358217,"East North Central"
"3461","521345","WESTFIELDS HOSPITAL AND CLINIC","NEW RICHMOND","WI","54017","Critical Access Hospitals","Voluntary non-profit - Private",4,"Above the national average","535 HOSPITAL RD
NEW RICHMOND, WI
",45.11746,-92.553214,"East North Central"
"3462","510023","WEIRTON MEDICAL CENTER","WEIRTON","WV","26062","Acute Care Hospitals","Government - Local",3,"Below the national average","601 COLLIERS WAY
WEIRTON, WV
",40.393726,-80.529739,"South Atlantic"
"3463","520091","HOWARD YOUNG MEDICAL CTR","WOODRUFF","WI","54568","Acute Care Hospitals","Voluntary non-profit - Church",4,"Above the national average","240 MAPLE ST
WOODRUFF, WI
",45.89437,-89.701837,"East North Central"
"3464","501339","WHIDBEYHEALTH MEDICAL CENTER","COUPEVILLE","WA","98239","Critical Access Hospitals","Government - Hospital District or Authority",3,"Same as the national average","101 NORTH MAIN STREET
COUPEVILLE, WA
",48.214271,-122.686123,"Pacific"
"3465","521308","AMERY HOSPITAL & CLINIC","AMERY","WI","54001","Critical Access Hospitals","Voluntary non-profit - Private",4,"Above the national average","265 GRIFFIN STREET EAST
AMERY, WI
",45.295946,-92.36067,"East North Central"
"3466","520002","MINISTRY ST MICHAELS HOSPITAL OF STEVENS POINT","STEVENS POINT","WI","54481","Acute Care Hospitals","Voluntary non-profit - Church",4,"Above the national average","900 ILLINOIS AVE
STEVENS POINT, WI
",44.526825,-89.566203,"East North Central"
"3467","520107","HOLY FAMILY MEMORIAL","MANITOWOC","WI","54221","Acute Care Hospitals","Voluntary non-profit - Other",4,"Same as the national average","2300 WESTERN AVE
MANITOWOC, WI
",44.09441,-87.676865,"East North Central"
"3468","520078","WHEATON FRANCISCAN HEALTHCARE ST FRANCIS HOSPITAL","MILWAUKEE","WI","53215","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","3237 S 16TH ST
MILWAUKEE, WI
",42.98536,-87.933837,"East North Central"
"3469","670061","SOUTH TEXAS SURGICAL HOSPITAL","CORPUS CHRISTI","TX","78414","Acute Care Hospitals","Proprietary",4,"Above the national average","6130 PARKWAY DRIVE
CORPUS CHRISTI, TX
",27.687052,-97.375153,"West South Central"
"3470","531305","PLATTE COUNTY MEMORIAL HOSPITAL","WHEATLAND","WY","82201","Critical Access Hospitals","Government - Local",3,"Not Available","201 14TH STREET
WHEATLAND, WY
",42.04981,-104.960221,"Mountain"
"3471","521357","MERCY WALWORTH HOSPITAL & MEDICAL CENTER","LAKE GENEVA","WI","53147","Critical Access Hospitals","Voluntary non-profit - Private",3,"Not Available","N2950 STATE ROAD 67
LAKE GENEVA, WI
",42.597823,-88.540919,"East North Central"
"3472","521326","THEDACARE MEDICAL CENTER NEW LONDON","NEW LONDON","WI","54961","Critical Access Hospitals","Voluntary non-profit - Private",3,"Same as the national average","1405 MILL ST
NEW LONDON, WI
",44.381668,-88.733124,"East North Central"
"3473","520095","SAUK PRAIRIE HOSPITAL","PRAIRIE DU SAC","WI","53578","Acute Care Hospitals","Voluntary non-profit - Church",5,"Above the national average","260 26TH STREET
PRAIRIE DU SAC, WI
",43.287718,-89.756072,"East North Central"
"3474","531302","MEMORIAL HOSPITAL OF CONVERSE COUNTY","DOUGLAS","WY","82633","Critical Access Hospitals","Government - Local",3,"Above the national average","111 SOUTH 5TH STREET
DOUGLAS, WY
",42.758805,-105.381279,"Mountain"
"3475","510062","BECKLEY ARH HOSPITAL","BECKLEY","WV","25801","Acute Care Hospitals","Voluntary non-profit - Private",2,"Below the national average","306 STANAFORD ROAD
BECKLEY, WV
",37.798757,-81.169489,"South Atlantic"
"3476","520198","AURORA MEDICAL CTR OSHKOSH","OSHKOSH","WI","54904","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","855 N WESTHAVEN DRIVE
OSHKOSH, WI
",44.027541,-88.593291,"East North Central"
"3477","511313","BOONE MEMORIAL HOSPITAL","MADISON","WV","25130","Critical Access Hospitals","Government - Local",3,"Not Available","701 MADISON AVENUE
MADISON, WV
",38.048636,-81.806532,"South Atlantic"
"3478","520087","GUNDERSEN LUTHERAN MEDICAL CENTER","LA CROSSE","WI","54601","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","1910 SOUTH AVE
LA CROSSE, WI
",43.794927,-91.246511,"East North Central"
"3479","520113","BAY AREA MEDICAL CENTER","MARINETTE","WI","54143","Acute Care Hospitals","Voluntary non-profit - Private",4,"Same as the national average","3100 SHORE DRIVE
MARINETTE, WI
",45.072197,-87.619364,"East North Central"
"3480","670092","WALNUT HILL MEDICAL CENTER","DALLAS","TX","75231","Acute Care Hospitals","Proprietary",3,"Below the national average","7502 GREENVILLE AVENUE
DALLAS, TX
",32.884106,-96.758802,"West South Central"
"3481","480002","GOV JUAN F LUIS HOSPITAL & MEDICAL CTR","ST CROIX","VI","00820","Acute Care Hospitals","Government - State",2,"Below the national average","#4007 EST DIAMOND RUBY, CHRISTIANSTED
ST CROIX, VI
",17.733184,-64.752261,"U.S. Territories"
"3482","670071","TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON","ARLINGTON","TX","76012","Acute Care Hospitals","Proprietary",4,"Above the national average","811 WRIGHT STREET
ARLINGTON, TX
",32.748206,-97.11639,"West South Central"
"3483","520100","BELOIT MEMORIAL HOSPITAL","BELOIT","WI","53511","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","1969 W HART RD
BELOIT, WI
",42.546758,-89.007548,"East North Central"
"3484","501315","SKYLINE HOSPITAL","WHITE SALMON","WA","98672","Critical Access Hospitals","Government - Hospital District or Authority",4,"Not Available","211 SKYLINE DRIVE
WHITE SALMON, WA
",45.722474,-121.469921,"Pacific"
"3485","521329","ESSENTIA HEALTH ST MARY'S HOSPITAL - SUPERIOR","SUPERIOR","WI","54880","Critical Access Hospitals","Voluntary non-profit - Private",3,"Same as the national average","3500 TOWER AVE
SUPERIOR, WI
",46.698195,-92.104048,"East North Central"
"3486","520097","ST MARYS HOSPITAL MEDICAL CTR","GREEN BAY","WI","54303","Acute Care Hospitals","Voluntary non-profit - Other",3,"Above the national average","1726 SHAWANO AVE
GREEN BAY, WI
",44.532184,-88.066561,"East North Central"
"3487","511317","PLATEAU MEDICAL CENTER","OAK HILL","WV","25901","Critical Access Hospitals","Proprietary",3,"Above the national average","430 MAIN STREET, WEST
OAK HILL, WV
",37.971628,-81.149229,"South Atlantic"
"3488","501335","ST ELIZABETH HOSPITAL","ENUMCLAW","WA","98022","Critical Access Hospitals","Voluntary non-profit - Private",3,"Same as the national average","1450 BATTERSBY AVENUE
ENUMCLAW, WA
",47.208417,-121.988157,"Pacific"
"3489","670077","HOUSTON METHODIST WEST HOSPITAL","HOUSTON","TX","77094","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","18500 KATY FREEWAY
HOUSTON, TX
",29.785531,-95.69724,"West South Central"
"3490","510029","THOMAS MEMORIAL HOSPITAL","SOUTH CHARLESTON","WV","25309","Acute Care Hospitals","Voluntary non-profit - Private",3,"Below the national average","4605 MACCORKLE AVENUE SW
SOUTH CHARLESTON, WV
",38.355643,-81.726502,"South Atlantic"
"3491","510058","CAMDEN CLARK MEDICAL CENTER","PARKERSBURG","WV","26101","Acute Care Hospitals","Voluntary non-profit - Private",2,"Below the national average","800 GARFIELD AVE
PARKERSBURG, WV
",39.270189,-81.560444,"South Atlantic"
"3492","501321","NORTH VALLEY HOSPITAL","TONASKET","WA","98855","Critical Access Hospitals","Government - Hospital District or Authority",3,"Not Available","203 SOUTH WESTERN
TONASKET, WA
",48.706958,-119.439479,"Pacific"
"3493","521325","FLAMBEAU HOSPITAL","PARK FALLS","WI","54552","Critical Access Hospitals","Voluntary non-profit - Private",4,"Above the national average","98 SHERRY AVE
PARK FALLS, WI
",45.931098,-90.441972,"East North Central"
"3494","520206","AURORA MEDICAL CENTER","SUMMIT","WI","53066","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","36500 AURORA DRIVE
SUMMIT, WI
",43.063611,-88.467732,"East North Central"
"3495","520083","SSM HEALTH ST MARY'S HOSPITAL - MADISON","MADISON","WI","53715","Acute Care Hospitals","Voluntary non-profit - Private",5,"Above the national average","700 SOUTH PARK ST
MADISON, WI
",43.059124,-89.400678,"East North Central"
"3496","521359","MEMORIAL MEDICAL CENTER","ASHLAND","WI","54806","Critical Access Hospitals","Voluntary non-profit - Private",3,"Above the national average","1615 MAPLE LANE
ASHLAND, WI
",46.566887,-90.887978,"East North Central"
"3497","511303","MINNIE HAMILTON HEALTH SYSTEM","GRANTSVILLE","WV","26147","Critical Access Hospitals","Voluntary non-profit - Private",3,"Not Available","186 HOSPITAL DRIVE
GRANTSVILLE, WV
",38.923796,-81.091891,"South Atlantic"
"3498","520027","COLUMBIA ST MARYS HOSPITAL OZAUKEE","MEQUON","WI","53097","Acute Care Hospitals","Voluntary non-profit - Church",3,"Same as the national average","13111 N PORT WASHINGTON RD
MEQUON, WI
",43.25618,-87.92415,"East North Central"
"3499","520059","AURORA MEMORIAL HOSPITAL BURLINGTON","BURLINGTON","WI","53105","Acute Care Hospitals","Voluntary non-profit - Private",4,"Same as the national average","252 MCHENRY ST
BURLINGTON, WI
",42.673515,-88.282648,"East North Central"
"3500","520102","AURORA LAKELAND MEDICAL CENTER","ELKHORN","WI","53121","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","W3985 COUNTY ROAD NN
ELKHORN, WI
",42.662615,-88.496322,"East North Central"
"3501","520048","MERCY MEDICAL CENTER OF OSHKOSH","OSHKOSH","WI","54904","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","500 S OAKWOOD RD
OSHKOSH, WI
",44.013049,-88.603055,"East North Central"
"3502","501312","PROSSER MEMORIAL HOSPITAL","PROSSER","WA","99350","Critical Access Hospitals","Government - Hospital District or Authority",3,"Same as the national average","723 MEMORIAL STREET
PROSSER, WA
",46.20763,-119.763502,"Pacific"
"3503","521358","MINISTRY DOOR COUNTY MEDICAL CENTER","STURGEON BAY","WI","54235","Critical Access Hospitals","Voluntary non-profit - Church",4,"Above the national average","323 SOUTH 18TH AVENUE
STURGEON BAY, WI
",44.832763,-87.351418,"East North Central"
"3504","520204","WHEATON FRANCISCAN HEALTHCARE FRANKLIN","FRANKLIN","WI","53132","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","10101 SOUTH 27TH ST
FRANKLIN, WI
",42.861865,-87.951672,"East North Central"
"3505","521322","GRANT REGIONAL HEALTH CENTER","LANCASTER","WI","53813","Critical Access Hospitals","Voluntary non-profit - Private",4,"Above the national average","507 S MONROE ST
LANCASTER, WI
",42.84434,-90.708393,"East North Central"
"3506","520051","COLUMBIA ST MARYS HOSPITAL MILWAUKEE","MILWAUKEE","WI","53211","Acute Care Hospitals","Voluntary non-profit - Church",3,"Below the national average","2323 N LAKE DR
MILWAUKEE, WI
",43.061411,-87.879139,"East North Central"
"3507","670023","METHODIST MANSFIELD MEDICAL CENTER","MANSFIELD","TX","76063","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","2700 E BROAD STREET
MANSFIELD, TX
",32.569228,-97.095641,"West South Central"
"3508","520062","OCONOMOWOC MEMORIAL HOSPITAL","OCONOMOWOC","WI","53066","Acute Care Hospitals","Voluntary non-profit - Other",4,"Above the national average","791 E SUMMIT AVE
OCONOMOWOC, WI
",43.101136,-88.486109,"East North Central"
"3509","531313","STAR VALLEY MEDICAL CENTER","AFTON","WY","83110","Critical Access Hospitals","Government - Hospital District or Authority",3,"Above the national average","901 ADAMS STREET
AFTON, WY
",42.71725,-110.931461,"Mountain"
"3510","520035","AURORA SHEBOYGAN MEMORIAL MEDICAL CTR","SHEBOYGAN","WI","53083","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","2629 N 7TH ST
SHEBOYGAN, WI
",43.772568,-87.711206,"East North Central"
"3511","521348","VERNON MEMORIAL HOSPITAL","VIROQUA","WI","54665","Critical Access Hospitals","Voluntary non-profit - Private",4,"Above the national average","507 SOUTH MAIN ST
VIROQUA, WI
",43.55146,-90.888946,"East North Central"
"3512","670085","TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE","FORT WORTH","TX","76244","Acute Care Hospitals","Voluntary non-profit - Private",4,"Same as the national average","10864 TEXAS HEALTH TRAIL
FORT WORTH, TX
",32.931717,-97.309987,"West South Central"
"3513","520013","SACRED HEART HOSPITAL","EAU CLAIRE","WI","54701","Acute Care Hospitals","Voluntary non-profit - Church",4,"Above the national average","900 W CLAIREMONT AVE
EAU CLAIRE, WI
",44.793462,-91.510656,"East North Central"
"3514","670034","SCOTT & WHITE HOSPITAL-ROUND ROCK","ROUND ROCK","TX","78664","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","300 UNIVERSITY BLVD
ROUND ROCK, TX
",30.560291,-97.684909,"West South Central"
